age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,3,110998,15,10,4,0,3,1,0,0,0,30,37,0
56,3,220187,15,10,2,12,0,4,1,0,0,45,37,1
46,3,200569,11,9,2,11,5,4,0,0,0,40,37,0
34,0,419691,9,13,2,10,0,4,1,7298,0,54,37,1
22,7,320451,15,10,4,14,3,1,1,0,0,24,38,0
46,3,116635,9,13,5,9,4,2,0,0,0,36,37,0
23,3,158940,15,10,2,5,0,4,1,0,0,55,37,0
61,3,221447,11,9,4,6,1,2,0,0,0,40,37,0
33,3,216145,11,9,2,2,0,4,1,0,0,40,37,0
28,3,150296,7,12,4,7,1,4,0,0,0,80,37,0
24,1,140647,11,9,4,7,3,2,1,0,0,36,37,0
34,1,191957,9,13,2,2,0,2,1,0,0,45,37,1
43,3,245317,11,9,2,13,0,4,1,0,0,50,37,0
28,3,30070,9,13,2,11,0,4,1,0,0,50,37,0
49,6,247378,15,10,0,9,1,4,0,0,0,20,37,0
17,3,244602,2,8,4,7,3,4,1,0,0,15,37,0
48,3,117251,11,9,6,0,1,4,0,0,0,32,37,0
33,3,279173,11,9,2,9,0,4,1,0,0,60,37,0
42,3,334522,11,9,2,5,0,2,1,0,0,40,37,0
38,5,245090,6,5,2,2,0,4,1,0,0,40,24,0
50,3,421132,11,9,2,2,0,4,1,0,0,40,37,0
28,3,183445,11,9,5,8,3,4,0,0,0,40,12,0
20,3,108887,15,10,4,0,3,4,0,0,0,25,37,0
33,3,35309,9,13,4,3,1,1,1,0,0,40,38,0
18,3,170183,11,9,4,7,3,4,0,0,0,20,37,0
44,3,181265,7,12,0,2,1,4,1,0,0,50,37,0
54,3,191072,9,13,0,5,1,4,1,0,0,35,37,0
20,3,333843,11,9,4,0,3,4,0,0,0,40,37,0
18,7,167875,15,10,4,14,3,4,0,0,0,16,37,0
29,3,29361,11,9,4,7,1,4,0,0,0,38,37,0
41,5,238184,11,9,2,4,5,4,0,0,0,40,37,0
33,4,182714,9,13,4,9,1,4,0,0,0,40,37,0
36,3,398931,11,9,0,2,1,4,1,0,0,40,37,0
24,3,204172,11,9,4,5,3,4,0,0,0,48,37,0
60,5,327474,11,9,2,11,0,4,1,0,0,70,37,0
31,3,403468,15,10,5,7,4,4,0,0,0,50,24,0
34,3,103408,15,10,0,9,1,2,1,0,0,40,10,1
54,3,174319,11,9,0,13,1,4,1,0,0,40,37,0
32,3,114937,9,13,4,9,1,4,1,6849,0,40,37,0
55,3,221801,4,3,2,6,0,4,1,0,0,40,37,0
42,3,209370,11,9,5,11,1,4,0,0,0,30,37,0
33,5,195891,15,10,2,3,0,4,1,0,0,45,37,0
25,3,40915,9,13,4,9,1,4,0,0,0,40,37,0
37,3,264700,11,9,2,12,5,2,0,0,0,35,37,0
61,3,143800,0,6,2,13,0,4,1,0,0,50,37,1
62,5,210064,15,10,6,9,4,4,1,0,0,20,37,0
54,3,106728,9,13,2,12,0,4,1,0,0,40,37,0
41,3,94113,11,9,2,2,0,4,1,99999,0,60,37,1
54,3,161691,12,14,0,9,1,4,0,0,2559,40,37,1
28,3,203710,9,13,4,6,1,4,1,0,0,40,37,0
67,3,92943,11,9,6,0,4,4,0,0,0,21,37,0
40,3,187376,15,10,2,11,0,4,1,0,0,60,37,1
47,3,247379,11,9,4,5,1,4,1,0,0,45,37,0
31,3,103596,11,9,2,13,0,4,1,0,0,65,37,0
23,3,102729,15,10,4,11,3,4,0,0,0,15,37,0
19,3,198663,11,9,4,6,2,4,1,0,0,40,37,0
25,3,165817,9,13,4,3,3,4,1,0,0,40,37,0
27,3,472070,8,11,4,6,1,4,1,0,0,40,37,0
36,1,142573,11,9,2,3,0,4,1,0,0,45,37,1
30,3,124569,12,14,4,9,1,4,0,0,0,16,37,0
51,3,204567,8,11,0,0,4,4,0,0,0,45,37,0
52,7,108211,5,4,2,14,0,4,1,0,0,40,37,0
23,3,175266,15,10,4,2,1,4,1,0,0,40,37,0
59,4,76860,4,3,2,3,0,1,1,99999,0,40,2,1
57,1,22975,12,14,2,3,0,2,1,0,0,40,37,1
49,3,173115,0,6,5,3,1,2,1,4416,0,99,37,0
63,7,156799,11,9,6,14,1,4,0,0,0,4,37,0
39,3,315565,11,9,2,13,0,2,1,0,0,40,4,0
37,3,490871,1,7,2,2,0,2,1,0,0,25,37,0
42,1,227890,9,13,2,3,0,4,1,0,1485,40,37,0
40,3,162098,11,9,0,0,4,4,0,0,0,30,37,0
59,3,32954,8,11,0,9,1,4,0,0,0,36,37,0
34,3,49469,9,13,4,11,1,4,1,99999,0,50,37,1
22,3,535027,15,10,4,13,4,2,1,0,0,15,37,0
49,5,144351,15,10,2,11,0,4,1,0,0,25,37,0
35,3,104329,11,9,0,6,1,4,0,0,0,40,37,0
64,3,278515,11,9,0,0,4,2,0,0,0,40,37,0
65,5,139960,11,9,2,4,0,4,1,10605,0,60,37,1
49,3,332355,11,9,2,3,0,4,1,0,0,40,37,0
40,3,195124,11,9,2,2,0,4,1,0,0,40,3,0
38,3,65738,8,11,0,12,1,4,0,0,0,40,37,0
41,3,303521,9,13,0,9,1,4,1,4650,0,45,37,0
54,4,117674,9,13,2,11,0,4,1,0,0,40,37,1
20,3,122622,15,10,4,4,1,4,0,0,0,40,37,0
37,3,116409,14,15,2,3,0,4,1,0,0,40,37,1
41,3,230020,11,9,2,2,0,3,1,0,0,40,37,0
41,3,287306,11,9,2,9,0,4,1,0,1902,40,37,1
36,3,370767,11,9,2,9,0,4,1,0,2377,60,37,0
56,5,335605,11,9,2,7,0,4,1,0,1887,50,1,1
46,3,200947,11,9,2,5,0,4,1,0,0,35,20,0
20,6,318382,11,9,4,0,1,4,1,0,0,40,37,0
36,3,390243,11,9,4,2,3,2,1,0,0,40,37,0
50,6,161075,11,9,6,12,4,2,0,0,0,40,37,0
29,3,375313,15,10,4,2,1,1,1,0,0,45,28,0
29,3,251905,7,12,2,2,0,4,1,0,0,45,37,0
50,3,110748,15,10,4,9,1,4,1,0,0,40,37,0
57,3,158827,11,9,5,2,4,4,1,0,0,40,37,0
21,3,30796,15,10,4,7,3,4,0,0,0,25,37,0
22,7,51973,15,10,4,14,3,4,0,0,0,30,37,0
44,3,228124,11,9,3,0,4,2,0,0,0,40,37,0
21,3,221661,11,9,4,11,3,4,0,0,0,35,37,0
20,7,173945,1,7,2,14,2,4,0,0,0,39,37,0
36,3,111128,15,10,2,2,0,4,1,0,0,45,37,0
41,3,93885,15,10,0,11,4,4,0,0,0,48,37,0
42,5,133584,15,10,2,2,0,4,1,0,0,40,7,0
25,5,263300,11,9,4,4,1,4,1,0,0,50,37,0
54,5,104748,0,6,2,11,0,4,1,0,0,65,37,0
24,3,195770,15,10,4,3,3,4,1,0,0,40,37,0
43,3,104196,11,9,2,6,0,4,1,0,0,43,37,0
61,6,159908,1,7,6,7,4,4,0,0,0,32,37,1
27,3,119793,9,13,2,2,0,4,1,0,0,40,37,0
24,6,165201,15,10,2,0,5,4,0,0,0,45,37,0
51,3,194259,9,13,0,12,4,4,0,0,0,40,37,0
37,1,593246,9,13,2,9,5,4,0,0,0,50,37,1
61,0,28291,9,13,2,3,5,4,0,0,0,40,37,0
38,6,142022,11,9,2,0,5,2,0,0,0,40,37,0
20,7,81853,15,10,4,14,3,1,0,0,0,15,37,0
36,3,167284,8,11,0,2,1,4,1,0,0,40,37,0
32,3,426467,3,2,4,2,1,4,1,3674,0,40,12,0
35,3,342768,11,9,2,2,0,4,1,0,0,40,37,0
32,3,198660,15,10,2,2,0,4,1,0,0,40,37,0
34,3,27565,8,11,2,2,5,0,0,0,0,27,37,1
29,3,175738,9,13,4,3,1,4,0,0,0,45,37,1
25,3,258276,15,10,4,5,1,0,1,0,0,40,37,0
22,3,440969,15,10,4,7,3,4,0,0,0,24,37,0
31,3,202450,11,9,2,6,0,4,1,0,1573,40,37,0
64,5,339321,9,13,2,9,0,4,1,0,0,24,37,1
55,1,48055,2,8,6,0,1,4,0,0,0,40,37,0
24,3,376755,15,10,4,7,4,4,0,0,0,20,37,0
31,3,210008,11,9,4,11,3,4,0,0,0,40,37,0
53,6,104501,10,16,2,9,0,4,1,0,0,40,38,1
45,6,116892,7,12,0,0,4,2,0,0,0,40,37,0
25,3,476334,15,10,2,2,0,4,1,0,0,40,37,0
25,3,211497,15,10,2,3,0,4,1,0,0,40,37,0
25,3,35854,15,10,3,11,4,4,0,0,0,40,37,0
68,7,257269,9,13,2,14,0,4,1,0,2377,35,37,1
66,7,128614,0,6,2,14,0,4,1,0,0,15,37,1
55,4,298449,10,16,2,9,0,4,1,0,2179,60,37,0
31,3,189461,7,12,0,0,4,4,0,0,0,41,37,0
20,7,122244,11,9,4,14,1,4,0,0,0,28,37,0
65,3,173674,11,9,0,7,2,4,0,0,0,14,37,0
20,3,87546,15,10,4,11,3,4,0,0,0,40,37,0
60,0,67320,11,9,4,0,1,2,0,0,0,40,37,0
40,3,214010,9,13,4,7,1,4,1,0,0,37,37,0
24,3,196280,8,11,4,12,3,4,0,0,0,38,37,0
27,5,32280,11,9,2,4,0,4,1,0,0,40,37,0
29,3,160512,11,9,5,0,3,4,0,0,0,40,37,0
68,7,123464,11,9,2,14,0,4,1,0,0,45,37,0
45,3,154174,11,9,2,2,0,4,1,0,0,50,37,0
31,3,189759,12,14,2,11,0,4,1,0,0,40,37,1
24,3,121313,11,9,2,0,0,4,1,0,0,40,37,0
26,1,242464,11,9,2,10,0,4,1,3103,0,40,37,1
30,3,160594,11,9,2,2,0,4,1,0,0,40,37,0
39,3,160916,7,12,2,12,5,4,0,0,0,45,37,0
41,3,236483,11,9,2,2,0,4,1,0,0,40,37,0
23,3,245302,15,10,0,11,3,2,0,0,0,40,37,0
46,3,265275,12,14,2,9,0,4,1,0,0,60,37,0
23,6,61743,4,3,4,13,1,4,1,0,0,35,37,0
37,3,212512,11,9,2,6,0,4,1,3464,0,50,37,0
60,5,38622,15,10,2,3,0,4,1,0,0,40,37,0
44,5,38122,11,9,0,2,1,4,1,0,0,45,37,0
51,0,914061,15,10,2,0,0,4,1,0,0,44,37,1
38,3,143123,9,13,2,3,0,4,1,0,0,40,37,1
58,3,234213,11,9,0,2,1,4,1,14344,0,48,37,1
20,7,369678,2,8,4,14,1,3,1,0,1602,40,37,0
45,3,168191,15,10,2,12,0,4,1,15024,0,37,37,1
42,5,93099,15,10,2,9,3,4,0,0,0,25,37,0
36,3,250224,11,9,2,2,3,2,0,0,0,40,37,0
19,6,56424,2,8,4,13,3,2,1,0,0,20,37,0
32,3,153152,0,6,2,7,0,4,1,0,2051,38,37,0
24,3,284317,9,13,4,7,3,4,0,0,0,30,37,0
48,5,200471,15,10,2,2,0,4,1,0,0,40,37,0
18,3,452452,0,6,4,8,3,2,0,0,0,20,37,0
44,3,98466,0,6,4,4,4,4,1,0,0,35,37,0
57,3,182062,0,6,2,7,0,4,1,0,0,40,37,0
40,3,340797,15,10,4,6,1,2,0,0,0,40,37,0
36,3,306646,9,13,2,3,0,4,1,0,0,55,37,1
43,4,133060,11,9,2,2,0,4,1,0,0,40,37,0
48,3,182211,11,9,2,2,0,4,1,0,0,44,37,1
50,7,146015,11,9,2,14,0,4,1,0,0,40,37,1
31,6,113129,15,10,4,7,3,4,0,0,0,65,37,0
36,3,103110,10,16,4,9,1,4,1,0,0,40,8,0
46,3,202606,11,9,5,7,1,2,0,0,0,30,13,0
33,3,34848,15,10,2,7,0,4,1,0,0,40,37,0
41,5,233150,11,9,2,3,0,4,1,0,0,60,37,0
47,4,215620,12,14,2,3,0,4,1,15024,0,55,37,1
39,3,347814,7,12,4,7,3,4,0,0,0,56,37,0
41,3,96741,7,12,0,11,4,4,1,0,0,40,37,0
48,3,162096,6,5,2,6,2,1,0,0,0,45,2,0
41,3,606347,5,4,2,13,0,2,1,0,0,40,37,0
49,1,268234,11,9,2,10,0,4,1,0,0,40,37,1
19,7,91278,15,10,4,14,3,4,1,0,0,25,37,0
35,3,354520,9,13,4,3,1,4,0,0,0,50,37,1
77,3,271000,11,9,6,3,1,4,0,0,0,40,37,1
75,4,152519,10,16,6,9,1,4,1,25124,0,20,37,1
28,3,213276,11,9,2,3,0,4,1,0,0,50,37,0
31,3,210562,11,9,2,13,0,4,1,0,0,65,37,0
24,1,184975,9,13,4,9,1,4,0,0,0,40,37,0
41,5,147110,11,9,2,6,0,4,1,0,0,25,37,0
38,3,217349,8,11,0,9,1,4,0,14344,0,40,37,1
34,3,182714,11,9,5,7,1,4,0,0,0,35,38,0
30,3,130369,8,11,5,9,4,4,0,0,0,40,37,0
21,3,219137,0,6,4,7,3,2,1,0,0,25,37,0
26,0,171928,8,11,4,2,3,4,1,0,0,50,22,0
28,3,130067,9,13,2,9,5,4,0,0,0,40,37,1
32,6,119033,11,9,2,13,0,4,1,0,0,40,37,1
45,3,190482,11,9,0,6,4,4,1,0,0,40,37,0
46,3,123681,10,16,0,9,1,4,1,0,0,40,37,0
32,3,40142,9,13,2,3,0,4,1,0,0,40,37,1
67,0,65475,11,9,2,12,0,4,1,0,0,40,37,1
47,4,181130,14,15,2,9,0,4,1,99999,0,50,37,1
63,6,99823,15,10,2,10,0,4,1,0,0,32,37,0
37,5,202683,11,9,2,9,0,4,1,0,0,40,37,0
22,3,283029,6,5,4,2,3,4,1,0,0,54,37,0
36,5,205607,9,13,0,9,1,2,0,0,0,40,37,1
27,3,397962,0,6,2,7,5,2,0,0,0,30,37,0
49,1,106554,9,13,0,9,4,4,0,0,0,40,37,1
58,3,85767,15,10,2,11,0,4,1,0,0,48,37,0
37,5,33394,11,9,2,4,0,4,1,0,0,70,37,0
49,3,154451,1,7,0,6,4,2,0,0,0,35,37,0
29,3,351871,9,13,4,11,1,4,1,0,0,50,37,1
52,3,251585,0,6,2,13,0,4,1,0,0,55,37,0
39,4,285890,15,10,2,9,0,2,1,0,0,40,13,1
35,1,405284,12,14,2,9,5,4,0,0,0,35,37,1
27,3,249315,11,9,2,11,0,4,1,0,0,60,37,0
35,1,107233,11,9,4,0,4,0,1,0,0,55,37,0
36,1,322770,15,10,2,9,0,2,1,0,1887,40,21,1
48,4,85109,15,10,4,2,1,4,1,0,0,45,37,0
48,3,94342,9,13,2,2,0,4,1,0,0,55,37,0
43,3,182521,14,15,0,9,4,4,0,15020,0,35,37,1
60,0,21876,15,10,0,9,1,0,0,0,0,40,37,0
43,0,205675,15,10,2,12,0,4,1,0,0,75,37,1
31,3,594187,11,9,2,6,0,4,1,0,0,40,37,0
28,3,208608,11,9,2,0,5,4,0,0,0,30,37,0
52,3,194580,4,3,0,4,4,4,1,0,0,40,37,0
35,3,89622,11,9,2,13,0,4,1,0,0,40,37,0
31,3,86492,8,11,2,13,0,4,1,0,0,30,37,1
30,1,83066,11,9,2,7,0,2,1,0,0,40,37,0
49,4,362654,15,10,2,3,0,4,1,15024,0,50,37,1
38,3,204756,11,9,4,11,3,4,0,0,0,40,37,0
59,5,172618,0,6,2,2,0,4,1,0,0,50,37,0
37,3,446390,15,10,2,6,5,4,0,0,0,40,37,1
40,3,154374,14,15,2,9,0,4,1,0,0,60,37,1
43,3,282678,11,9,0,3,1,4,0,0,0,60,37,0
18,3,256005,11,9,4,7,3,4,1,0,0,40,37,0
46,4,168211,15,10,2,2,0,4,1,5013,0,60,37,0
50,3,138514,15,10,0,0,4,2,0,0,0,40,37,0
30,3,130021,5,4,2,2,0,4,1,2829,0,40,37,0
44,3,192381,9,13,2,9,0,4,1,0,1848,40,37,1
28,3,106951,11,9,4,5,1,4,1,0,0,42,37,0
32,3,459007,11,9,2,10,0,4,1,0,0,90,37,0
36,7,186815,12,14,2,14,0,4,1,0,0,50,37,0
24,1,176178,7,12,4,9,3,4,0,0,0,2,37,0
60,6,352156,14,15,2,9,0,4,1,0,0,40,37,1
40,6,23037,15,10,4,7,3,0,1,0,0,84,37,0
58,3,107897,9,13,2,3,0,4,1,7688,0,40,37,1
25,3,285367,11,9,0,7,1,4,1,0,0,50,37,0
57,1,62701,15,10,6,3,1,4,1,6849,0,40,37,0
26,3,152129,2,8,4,7,4,2,1,0,0,40,37,0
40,6,258589,12,14,4,2,1,4,1,0,0,80,37,0
21,3,249150,11,9,4,11,3,4,0,0,0,24,37,0
35,3,128876,15,10,2,2,0,4,1,0,0,40,37,0
43,1,211860,11,9,2,2,0,4,1,0,0,40,37,1
31,3,48189,11,9,2,13,0,4,1,0,0,45,37,0
30,3,33945,11,9,2,5,0,4,1,0,0,40,37,0
39,3,38145,15,10,2,6,0,4,1,0,0,60,37,0
56,0,67153,12,14,2,3,0,4,1,0,0,40,30,1
42,3,186376,9,13,2,7,0,1,1,0,0,72,28,1
27,3,183523,9,13,4,3,1,4,1,0,0,45,37,0
44,3,187629,7,12,4,2,1,4,1,0,0,25,37,0
30,3,186145,9,13,0,11,1,4,0,0,0,40,37,0
38,3,179262,15,10,0,0,4,4,0,0,0,30,37,0
41,3,443508,9,13,2,13,0,4,1,0,0,48,1,1
24,3,122272,9,13,4,4,3,4,0,0,0,40,37,0
38,3,31069,8,11,2,2,0,4,1,4386,0,40,37,1
54,3,69477,12,14,2,9,0,4,1,0,1902,60,37,1
27,3,100168,5,4,2,7,5,4,0,0,0,40,37,0
42,3,154374,11,9,2,13,0,4,1,0,0,50,37,1
60,5,187794,11,9,2,13,0,4,1,3103,0,60,37,1
27,3,313479,9,13,4,9,3,4,1,0,0,50,37,0
38,6,312528,9,13,2,3,0,4,1,0,0,37,37,0
23,3,198992,11,9,4,0,3,4,0,0,0,35,37,0
45,4,270079,9,13,2,3,0,4,1,0,0,50,37,1
34,1,43959,11,9,2,7,0,4,1,0,0,50,37,0
19,3,475028,11,9,4,11,3,4,0,0,0,20,37,0
30,3,415922,11,9,2,2,0,3,1,0,0,32,37,0
50,3,193746,11,9,2,3,0,4,1,0,0,60,37,0
37,3,160035,15,10,0,6,1,4,1,0,0,40,37,0
24,3,160261,15,10,4,11,1,1,1,0,0,64,38,0
42,1,137232,11,9,0,10,4,4,0,0,0,50,37,0
25,5,182809,11,9,2,2,0,4,1,7298,0,40,37,1
40,3,136986,15,10,2,6,0,4,1,0,0,50,37,1
20,3,267706,11,9,4,11,4,4,0,0,0,38,37,0
52,5,189216,11,9,0,13,1,4,1,0,0,65,37,0
38,3,179668,9,13,2,9,0,4,1,0,0,50,37,1
50,3,124094,11,9,2,2,0,4,1,0,0,40,29,0
38,6,203628,9,13,2,9,0,4,1,0,0,45,37,1
25,3,51392,8,11,0,0,4,4,0,0,0,40,37,0
24,3,404416,15,10,4,5,1,4,1,0,0,40,37,0
38,3,149347,11,9,2,2,0,4,1,0,0,40,37,1
37,3,201531,7,12,2,6,0,4,1,0,0,40,37,1
53,1,188644,4,3,2,7,0,4,1,0,0,40,24,0
22,7,88126,15,10,4,14,3,4,1,0,0,40,37,0
19,7,208874,15,10,4,14,3,4,1,0,0,40,37,0
64,3,181530,14,15,2,9,0,4,1,0,0,40,37,1
19,3,187724,15,10,4,7,3,4,0,0,0,25,37,0
47,5,192053,5,4,2,3,0,4,1,0,0,55,37,1
42,3,185057,11,9,5,0,4,4,0,0,0,35,32,0
39,3,269323,15,10,2,3,0,4,1,0,0,40,37,1
51,5,74160,12,14,0,9,4,4,1,0,0,60,37,1
71,3,182395,9,13,4,2,1,4,1,11678,0,45,37,1
38,1,29075,15,10,2,0,5,0,0,5013,0,40,37,0
33,3,107142,2,8,4,2,4,4,1,0,0,40,37,0
51,3,96609,15,10,2,2,0,4,1,0,0,40,37,0
25,3,108779,12,14,5,7,3,4,0,0,0,40,37,0
41,0,197069,15,10,3,0,1,2,1,4650,0,40,37,0
27,3,97165,15,10,4,6,2,4,0,0,0,40,37,0
53,4,110445,15,10,2,4,0,4,1,0,0,60,37,0
25,3,335522,6,5,4,5,1,4,1,0,0,40,24,0
61,1,95450,9,13,2,3,0,4,1,5178,0,50,37,1
20,3,138994,11,9,4,11,3,1,0,0,0,40,39,0
41,3,99679,0,6,2,2,0,4,1,0,0,40,37,0
36,3,348960,15,10,2,2,0,4,1,0,0,40,37,0
55,3,190257,11,9,2,4,0,4,1,0,0,53,37,1
61,3,149653,11,9,2,3,0,4,1,0,0,50,37,0
52,3,229983,14,15,2,9,5,4,0,3103,0,30,37,1
39,5,341643,11,9,5,2,1,4,1,0,1669,50,37,0
59,0,134153,9,13,2,0,0,2,1,7298,0,38,37,1
33,3,169879,9,13,2,9,0,4,1,3103,0,47,37,1
35,1,27763,11,9,2,7,0,0,1,0,0,40,37,0
90,3,313986,1,7,4,5,3,4,1,0,0,40,37,0
32,3,97306,9,13,4,0,1,4,0,0,0,48,37,0
32,3,131224,11,9,2,9,0,4,1,0,0,40,37,0
51,6,167065,11,9,2,3,0,4,1,0,0,40,37,0
29,3,271466,8,11,4,9,1,4,1,0,0,43,37,0
36,3,212433,11,9,4,2,3,2,1,0,0,40,37,0
33,3,119017,15,10,0,0,4,4,0,0,0,50,37,0
43,5,183479,11,9,2,2,0,4,1,0,0,30,37,0
23,3,200207,11,9,0,5,3,4,1,0,0,44,37,0
59,0,115842,11,9,2,9,0,4,1,0,0,40,37,0
20,3,27337,11,9,4,5,3,0,1,0,0,48,37,0
37,3,103408,11,9,4,4,1,2,1,0,0,40,37,0
30,3,24292,9,13,2,11,0,4,1,0,0,45,37,1
28,1,216965,15,10,2,10,0,4,1,0,0,40,37,0
19,7,426589,11,9,4,14,3,4,0,0,0,15,37,0
43,3,144778,11,9,2,3,0,4,1,0,0,50,37,1
30,0,164552,9,13,4,9,1,4,1,0,1876,40,37,0
70,7,30140,6,5,4,14,4,4,1,0,0,40,37,0
53,3,165745,11,9,2,2,0,4,1,0,0,40,37,0
24,3,95984,8,11,4,11,1,4,1,0,0,55,37,0
28,3,126129,15,10,4,0,1,4,0,0,0,40,37,0
19,7,309284,15,10,4,14,1,4,1,0,0,40,37,0
24,3,107882,11,9,4,11,1,4,0,0,0,40,37,0
43,5,271665,11,9,2,11,0,4,1,0,0,45,37,0
32,0,177855,11,9,2,2,0,4,1,0,0,55,37,1
30,3,35644,1,7,2,5,0,4,1,0,0,50,37,0
46,3,72896,15,10,2,3,0,4,1,0,0,50,37,0
32,5,62272,11,9,0,3,4,4,0,0,0,40,37,0
40,4,132222,11,9,2,3,0,4,1,0,0,40,37,0
27,3,405177,11,9,4,0,3,4,0,0,0,35,37,0
51,3,154342,5,4,2,10,0,4,1,0,0,40,37,0
33,3,131776,9,13,0,9,4,4,0,914,0,40,10,0
24,3,266467,8,11,4,6,3,4,1,0,0,40,37,0
37,3,175130,11,9,0,0,4,4,0,0,0,45,37,0
56,3,160932,11,9,2,13,0,4,1,0,0,44,37,1
50,6,54342,11,9,2,13,0,4,1,0,0,40,37,0
18,7,151404,1,7,4,14,3,4,0,0,0,15,37,0
31,3,264864,11,9,2,6,5,0,0,0,0,40,37,0
54,3,420691,3,2,2,7,0,4,1,0,0,40,24,0
26,3,126829,15,10,4,11,1,4,1,0,0,40,37,0
36,3,271767,9,13,5,9,1,4,1,0,0,40,38,0
29,3,196116,14,15,0,9,3,4,0,2174,0,72,37,0
37,3,50837,12,14,2,9,0,4,1,0,0,45,37,1
46,3,465974,1,7,4,13,3,4,1,0,0,30,37,0
44,5,156687,11,9,2,4,0,1,1,0,0,42,22,0
24,3,283757,9,13,4,0,3,4,1,0,0,39,37,0
30,3,337494,7,12,4,6,1,4,1,0,0,48,37,0
32,5,420895,9,13,2,11,0,4,1,0,0,47,37,0
40,5,192878,11,9,2,7,0,4,1,0,0,40,37,0
23,6,199915,11,9,4,7,3,4,0,0,0,21,37,0
25,3,105930,11,9,4,7,3,4,0,0,0,40,37,0
43,1,94937,9,13,2,9,5,4,0,0,0,28,37,0
50,3,124963,9,13,2,3,0,4,1,99999,0,55,37,1
31,3,118941,15,10,4,3,1,4,0,0,0,40,37,1
27,3,165365,11,9,2,6,0,1,1,2885,0,40,23,0
41,0,186601,11,9,5,3,1,2,0,0,0,40,37,0
28,3,198197,9,13,4,9,1,4,1,0,0,55,37,1
32,3,262024,11,9,4,7,3,2,1,0,0,38,37,0
60,1,129193,15,10,6,4,1,4,1,0,0,40,37,0
18,3,115258,0,6,4,2,4,4,1,0,0,40,37,0
32,3,94939,15,10,2,6,0,4,1,0,0,48,37,0
35,3,133839,11,9,2,2,0,4,1,0,0,60,37,1
36,3,127306,11,9,4,0,1,4,0,0,0,47,37,0
21,3,216867,15,10,4,5,3,4,1,0,0,40,37,0
40,1,50442,15,10,4,0,4,0,0,2977,0,35,37,0
46,3,141058,11,9,2,2,0,4,1,7298,0,40,37,1
42,6,219553,12,14,0,9,1,4,0,0,0,38,37,0
46,3,95636,15,10,0,5,1,4,1,0,0,45,37,0
41,3,324629,9,13,2,3,0,4,1,0,0,40,40,0
53,3,302868,9,13,2,11,0,4,1,0,0,50,37,1
40,3,271665,15,10,2,12,0,4,1,0,0,50,37,0
30,3,128016,9,13,4,3,1,4,0,0,0,55,37,0
44,6,307468,8,11,2,10,0,4,1,0,0,50,37,1
58,3,34169,15,10,2,11,0,4,1,3103,0,25,37,1
22,7,52596,15,10,4,14,3,4,1,0,0,15,38,1
49,3,148549,9,13,2,3,0,4,1,0,1902,50,37,1
40,3,266084,15,10,0,2,2,4,1,0,0,50,37,0
19,3,351040,15,10,4,0,3,4,0,0,0,40,31,0
55,3,171015,11,9,6,11,4,4,0,0,0,40,37,0
33,3,131934,11,9,0,3,1,4,0,0,0,45,37,0
30,3,229895,0,6,0,7,4,4,0,0,0,40,37,0
24,3,258730,11,9,0,7,3,4,0,0,0,40,22,0
18,3,64253,1,7,4,11,3,2,0,0,0,20,37,0
45,4,177543,11,9,2,11,5,4,0,0,0,50,37,0
34,4,174215,12,14,4,3,1,4,0,4787,0,45,9,1
34,3,185063,15,10,2,6,0,4,1,0,0,45,37,1
43,3,176138,9,13,2,3,0,4,1,0,0,50,37,0
52,3,164519,11,9,6,0,2,2,0,0,0,40,37,0
43,3,184105,11,9,2,5,0,4,1,0,0,50,37,0
38,3,234298,9,13,0,3,1,4,1,6849,0,60,37,0
34,3,112212,11,9,2,0,0,4,1,0,1485,40,37,0
66,3,199374,12,14,6,11,4,4,0,0,0,20,37,0
32,3,344696,15,10,4,6,4,4,0,0,0,40,37,0
43,7,35523,7,12,0,14,1,4,0,0,0,35,37,0
26,3,63577,15,10,4,7,1,4,0,0,0,30,37,0
54,3,192862,11,9,0,3,4,4,0,0,0,45,37,0
52,3,114971,15,10,2,2,0,4,1,0,0,40,37,1
52,3,308764,15,10,0,3,4,4,0,0,0,40,37,0
34,3,94413,11,9,2,13,0,4,1,0,0,40,37,1
37,3,171393,11,9,2,11,0,4,1,0,1740,40,37,0
33,3,93206,4,3,2,4,0,1,1,0,0,40,28,0
51,3,269080,5,4,6,7,4,2,0,0,0,40,37,0
46,0,227310,15,10,4,0,4,2,0,0,0,40,37,0
26,0,337575,9,13,4,9,1,4,1,0,0,40,37,1
41,3,219155,5,4,2,13,0,4,1,0,0,40,20,0
24,3,249909,11,9,2,5,0,4,1,0,0,50,37,0
39,3,148903,11,9,0,11,1,4,0,4687,0,50,37,1
31,3,257863,15,10,0,7,1,4,0,0,0,15,37,0
32,3,177675,11,9,4,2,3,4,1,0,0,40,37,0
38,3,132879,11,9,2,2,0,4,1,7298,0,50,37,1
50,4,249644,11,9,2,3,0,4,1,0,0,50,37,1
25,3,279833,9,13,4,11,1,4,1,0,1590,44,37,0
28,3,402771,11,9,3,0,3,4,0,0,0,40,37,0
32,3,64658,11,9,0,2,1,4,1,0,0,40,37,0
41,3,185057,11,9,4,3,4,4,0,0,0,40,37,0
72,5,104090,9,13,2,3,0,4,1,0,0,40,32,0
28,0,72514,15,10,4,0,1,2,0,0,0,72,37,0
