age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,1,60759,1,9,2,7,1,4,1,-66,4,40,38,0
50,1,489181,15,16,2,3,4,4,0,51,-1,57,38,1
77,3,251446,15,9,4,7,1,0,0,7,4,47,38,0
25,5,233648,11,10,4,11,3,4,1,7,1,40,38,1
65,3,126232,9,9,2,3,2,4,1,34,2003,40,38,1
50,3,220086,0,9,0,3,0,4,1,56,0,65,38,1
33,3,205354,11,9,2,0,0,4,1,64,5,80,38,0
50,3,161670,5,15,0,2,4,4,1,81,-2,64,38,0
37,3,182238,9,10,2,9,3,4,1,43,2,50,38,0
39,3,172332,15,3,0,3,3,2,0,76,-1,6,38,1
36,1,293262,9,10,0,2,0,2,1,41,5,40,34,0
30,3,91697,14,14,2,0,3,4,1,-81,4,40,38,1
51,3,354373,15,13,2,5,0,2,0,84,-5,40,30,0
81,3,162757,11,13,5,14,4,2,1,11,6,40,38,0
37,6,187354,11,13,2,9,3,4,1,2747,3,40,39,0
44,3,34693,15,8,2,0,3,4,0,-30,1,40,38,1
19,3,201645,15,13,2,0,0,4,0,16,3,40,38,0
64,0,177112,11,9,0,14,4,4,1,-1,4,46,38,0
43,3,310964,11,10,0,0,0,4,0,-34,5,40,38,0
50,7,95613,15,9,3,0,1,4,1,60,-2,19,38,0
46,3,130440,7,7,5,9,1,2,1,93,2,40,38,1
54,5,106192,9,9,2,7,1,4,1,33,0,7,38,1
74,7,307414,15,14,2,3,4,4,0,-51,3,50,38,1
36,3,214933,9,9,4,14,0,0,1,100,3,40,38,0
44,7,224073,7,13,2,2,0,4,0,24,-3,88,38,0
53,5,322272,14,9,0,7,0,2,0,52,3,40,40,0
45,1,201592,14,9,6,3,4,4,0,17,0,40,38,0
42,6,172662,8,9,2,9,2,4,0,56,0,40,39,0
61,7,170450,8,9,2,0,3,2,1,17164,-1,94,38,0
43,3,129695,14,14,2,2,3,4,1,111,0,40,38,0
51,3,233259,8,6,4,9,0,4,1,49,4,38,38,0
39,0,150400,14,6,2,9,0,3,0,-11,-2,84,38,0
36,6,212104,14,6,0,12,0,3,1,87,0,50,38,0
39,7,48148,11,7,4,7,5,4,1,21,2,58,38,0
75,3,207167,9,9,0,0,2,4,0,-52,4,51,38,0
51,1,558913,14,15,5,9,2,4,0,71,-1,50,38,1
49,3,178752,9,9,2,10,1,4,0,79,3,49,38,0
55,6,245149,5,14,2,6,0,4,1,7,3,80,38,0
27,3,409586,15,13,2,2,0,4,1,35,2,50,38,0
46,0,41257,11,10,0,11,5,4,0,-31,-2,40,38,1
45,3,211426,15,10,4,14,1,4,0,9,4,33,38,0
56,3,28612,15,9,2,6,3,4,0,-59,2,40,38,1
20,6,196483,9,10,4,14,0,4,1,35,4,16,38,0
68,3,149158,15,13,2,7,4,4,0,-19,0,40,38,1
83,3,138854,15,13,2,7,1,4,0,77,1,50,38,0
44,6,247910,11,9,2,0,1,4,0,-7,-1,20,38,0
33,7,171662,11,10,2,7,0,4,1,39,-1,40,38,1
19,3,187003,15,13,2,0,3,4,1,-68,5,29,38,0
66,3,349033,11,10,2,7,1,4,0,91,1,38,38,0
26,7,203535,11,13,4,2,1,4,1,97,3,40,38,0
47,3,165009,15,9,0,7,0,4,1,21,5,40,38,0
40,3,44925,11,10,3,6,1,4,0,-13,-1,23,38,0
56,5,151939,14,14,5,3,0,4,0,-51,5,40,38,1
56,0,230665,11,9,4,2,0,4,0,6,5,40,38,0
35,0,195427,4,9,3,6,0,4,1,49,1,55,38,1
67,3,157122,9,10,2,7,4,1,1,-90,-3,40,38,0
42,3,212468,11,13,0,0,0,2,1,145,-3,113,38,0
74,3,38557,15,10,0,12,3,4,0,58,3,14,38,0
43,3,221609,9,9,4,9,1,1,1,29,-1,40,38,0
17,3,178151,0,9,6,9,2,4,1,15,-4,36,38,1
34,3,326834,15,13,0,2,1,4,0,10,-2,40,38,0
39,1,231034,11,9,2,10,4,3,0,-2,5,40,31,0
48,1,182006,11,9,2,7,3,4,1,-58,3,40,38,0
47,5,216368,15,13,2,12,0,4,1,-30,-1,40,38,0
44,3,195239,15,9,0,9,1,4,1,-11,5,84,38,1
17,3,117425,14,10,4,3,1,2,0,75,1,40,38,0
36,3,269521,8,11,4,14,3,4,0,55,-3,78,38,0
69,3,41715,11,6,2,7,1,4,1,4,6,19,38,1
18,0,126968,15,9,2,11,4,4,0,-54,0,50,38,0
25,3,237132,15,10,4,14,0,3,1,38,5,40,38,0
45,3,237034,15,13,0,6,4,2,0,-27,6,35,38,0
31,3,244391,7,10,2,3,0,4,1,58,-1,40,8,0
60,3,209935,9,10,4,14,0,4,1,100,5,40,38,0
35,5,380265,15,7,3,14,5,4,1,22,6,40,38,0
44,1,239638,11,13,4,3,0,4,0,-40,-1,28,38,0
32,3,196296,7,9,2,2,1,4,1,90,-2,40,38,1
41,4,311536,15,9,2,14,3,4,1,55,0,40,38,1
72,7,151330,7,9,2,7,0,4,1,33,3,40,38,0
18,3,179813,15,14,3,3,1,4,0,-38,-1,32,38,0
48,7,146677,15,13,4,0,0,4,0,83,-2,40,38,0
59,3,57771,15,9,2,0,1,4,0,6,1,81,38,0
56,1,343383,11,10,2,2,1,2,1,70,-2,19,38,0
58,3,293863,14,5,6,2,3,4,0,-18,-3,32,38,0
47,5,238831,15,9,6,14,1,4,0,25,-2,50,38,0
35,3,215777,15,4,3,3,5,4,1,-45,0,57,40,1
19,1,123083,8,13,2,14,0,2,0,-20,5,33,38,1
19,0,57607,12,9,6,14,0,4,1,-11,2,40,38,0
56,3,281509,15,13,4,5,3,2,0,-57,4,36,38,1
32,3,213808,14,13,2,11,5,4,1,-51,3,40,38,0
29,0,213699,14,10,0,13,0,1,1,3,2,26,38,0
51,3,258253,9,9,2,0,4,4,1,9,2,40,38,0
36,3,269379,15,9,3,2,0,2,0,0,6,45,38,0
22,4,159314,15,9,4,0,3,4,1,17,5,57,38,1
43,3,405943,9,13,4,14,0,1,0,118,4,40,38,1
22,5,85695,14,7,4,2,0,3,1,5289,3,50,38,1
42,1,347008,9,9,3,2,1,3,1,-48,3,103,38,1
29,3,88125,9,7,4,10,4,4,1,-53,5,40,38,0
33,1,235945,11,13,0,14,0,4,1,81,-2,40,38,1
33,3,152652,9,9,4,14,1,4,1,99,-2,40,38,0
63,5,147780,1,10,5,3,3,4,0,-30,1981,40,38,0
50,3,157808,12,9,2,6,1,4,0,44,-1,40,38,0
32,3,219954,11,9,2,2,1,4,0,2,6,40,38,0
41,3,163580,8,13,3,7,0,1,1,-28,2,40,38,0
57,3,163606,15,13,2,3,0,4,0,-75,-3,40,38,0
27,3,136909,15,10,4,11,4,4,1,-9,0,40,38,1
45,3,249738,14,10,5,0,3,4,0,96,3,47,38,0
47,3,162973,8,9,2,0,1,3,0,19,-2,50,38,0
24,6,80585,8,13,2,14,1,0,1,-61,3,61,38,0
26,7,158496,15,9,2,7,4,4,1,40,2,35,38,0
36,4,171772,9,14,2,11,4,4,0,-22,-1,16,38,1
36,3,196094,9,12,4,7,0,4,0,-33,0,40,24,0
54,6,49122,11,9,4,5,2,4,1,12,-1,40,38,1
53,3,182766,5,13,5,0,0,4,0,40,5,44,38,0
44,3,242607,14,10,2,0,0,0,0,125,-1,40,38,0
36,6,103174,14,9,4,2,0,2,0,59,4,40,38,0
29,3,160759,15,13,0,3,5,4,1,17184,-1,40,38,0
54,3,228397,16,9,2,2,0,4,1,34,3,28,38,1
35,3,404604,10,13,2,11,2,4,1,-78,2,40,38,1
40,3,253842,9,10,0,11,4,4,1,-49,0,50,38,1
39,3,200430,11,11,3,2,3,4,0,-57,5,40,38,0
46,5,158290,15,9,2,6,1,4,1,88,1,40,38,0
20,3,62616,16,10,4,9,0,4,1,55,5,40,38,0
38,3,247982,11,9,4,0,1,4,0,43,4,62,38,0
58,1,173551,11,9,2,2,1,4,1,-62,-1,21,38,0
39,3,193476,9,9,0,3,1,4,0,8,0,40,38,0
33,4,253132,11,9,4,3,1,4,1,-23,4,36,38,0
45,3,180363,12,2,2,3,1,4,1,31,2,52,38,0
48,6,155744,8,9,4,2,0,4,0,59,7,40,38,0
39,3,190728,15,10,2,0,5,4,1,33,-1,34,38,1
46,3,214628,5,9,0,0,1,4,0,4347,7,40,38,1
40,5,157301,11,13,6,9,0,4,1,-81,3,40,38,1
35,6,247819,9,13,2,11,5,3,0,-7,-2,24,38,0
52,3,167735,5,9,0,14,0,4,1,-80,4,40,38,0
29,1,214894,0,5,6,6,3,4,1,-16,2,40,38,0
54,7,206252,15,14,4,12,1,4,1,58,-4,40,16,0
90,7,332783,15,10,1,3,3,4,0,24,1689,40,38,1
29,3,47246,9,9,0,2,4,2,0,-65,0,31,38,1
25,3,305133,15,11,2,7,4,4,1,-26,-3,40,38,1
53,3,97716,11,10,2,13,0,4,1,115,-2,40,38,0
22,4,125017,11,16,2,0,2,4,1,-32,2,40,25,0
34,3,212486,15,13,0,0,0,2,0,62,1,22,38,0
43,3,225090,11,10,4,8,3,4,1,43,-2,40,38,1
39,3,170767,11,9,0,14,0,4,0,72,1,30,38,0
64,5,148529,14,6,4,9,5,2,0,-16,1780,55,38,0
43,3,113159,9,13,3,14,5,4,1,9,2,40,38,0
26,7,195245,11,13,2,10,0,4,1,-25,0,40,38,0
52,6,119780,5,13,3,0,1,4,1,27,-3,40,38,0
28,3,187682,5,6,5,11,4,2,1,39,-1,40,38,0
44,3,94009,12,11,4,9,0,2,0,12,2,48,38,0
44,3,177656,5,10,2,2,3,1,1,-35,2047,40,38,0
45,3,174539,15,14,0,3,2,2,0,13,5,22,38,0
47,3,259807,9,10,4,4,0,4,1,-46,2,12,38,0
33,3,198341,15,9,4,13,3,4,1,-17,-3,50,38,1
42,1,70571,15,13,5,7,3,4,1,118,2,40,38,1
64,5,219666,15,9,2,12,3,4,1,1870,2,40,38,0
42,0,153797,15,13,2,14,1,2,0,30,3,40,38,0
52,6,175926,11,14,2,11,1,2,0,-76,1,40,38,0
60,3,198133,14,9,4,11,4,1,0,43,-1,61,25,0
23,0,104878,16,6,3,4,1,4,0,-6,3,23,38,0
51,3,258667,11,9,4,11,3,4,1,58,1,40,38,0
24,0,121148,15,14,3,2,3,4,1,72,-5,40,38,0
52,7,231404,8,7,2,3,3,4,1,-63,6,16,38,1
43,3,148680,15,13,2,14,1,4,0,-66,1,40,38,0
26,1,140837,11,11,0,9,0,4,0,-122,2,40,38,1
32,3,199825,14,3,2,12,5,4,1,6,-2,22,38,0
42,7,248508,15,9,2,8,1,1,0,-66,6,40,38,0
47,3,333803,15,9,4,11,5,4,1,14,0,29,38,1
32,3,194011,11,6,2,0,3,4,1,75,0,40,38,0
38,8,113834,11,13,2,7,0,4,0,27,4,40,38,0
38,6,156517,14,11,0,9,2,4,0,-2,-3,34,38,0
38,3,117144,12,10,4,3,4,4,1,6,2,40,38,0
30,0,113579,9,9,4,7,0,4,1,32,2,40,38,0
24,3,161485,16,9,6,3,0,4,0,66,5,57,38,0
63,0,207232,11,7,4,0,4,4,1,106,2,40,38,1
58,3,190353,11,6,4,9,4,4,0,-77,-2,40,38,0
19,3,174976,1,10,4,0,0,4,1,38,1779,40,38,0
34,3,209325,9,10,4,7,0,3,0,37,1,50,38,0
52,4,176034,9,2,4,0,3,4,1,24,2,97,38,0
22,3,227655,15,6,4,3,1,2,1,126,1,40,39,0
32,7,169732,15,9,0,2,3,4,1,44,-2,40,38,0
52,3,251617,11,10,2,13,4,2,0,117,0,40,38,0
42,8,142390,-1,7,6,9,2,4,0,90,2,63,38,0
63,3,239457,2,7,2,0,0,4,0,93,1,50,38,0
38,3,133725,15,8,2,3,0,4,1,79,2,96,38,0
34,3,64616,11,9,5,3,3,4,0,60,2,40,38,0
20,3,225898,8,9,2,0,4,4,1,54,2,70,38,0
53,1,360902,15,10,4,9,0,4,0,4,3,63,38,1
26,3,188487,15,9,2,13,3,4,0,-39,4,30,38,0
46,3,389961,3,10,2,9,1,4,0,98,1,40,38,0
19,3,257128,0,9,1,3,4,4,0,-51,-2,40,38,0
25,3,168254,11,16,2,12,1,4,1,83,2,40,38,1
38,6,217072,11,14,3,9,0,1,0,47,-2,40,38,0
51,3,132874,0,9,4,14,0,4,0,93,3,11,38,0
76,1,225691,9,13,2,3,0,4,1,106,3,34,38,0
49,7,73043,14,13,4,2,0,2,0,32,1,20,38,1
41,3,113560,-1,9,4,0,1,4,1,-71,-1,36,38,0
44,3,359278,14,9,4,3,1,4,0,18,3,30,38,0
36,3,102589,14,12,4,0,4,4,1,-14,2,40,38,0
31,3,232583,9,9,2,0,4,4,1,-115,7,50,38,1
34,3,348871,15,13,3,13,1,4,0,-84,-3,35,38,0
45,5,194818,9,10,4,0,1,4,1,29,3,40,38,0
35,7,326215,7,13,4,0,0,4,1,59,2,38,21,0
18,3,236623,15,12,4,4,2,0,0,-53,1,40,39,0
45,5,181910,15,9,4,7,4,4,1,37,-3,28,38,1
91,7,201649,9,10,4,3,1,0,0,121,-4,40,38,1
41,3,181459,9,9,4,4,0,4,0,33,4,40,38,0
45,3,44768,15,7,2,0,0,4,1,8,3,33,38,1
26,3,123036,11,15,0,0,4,4,1,110,-3,40,38,0
47,3,362816,15,10,5,6,0,4,0,12224,6,40,38,0
26,3,55478,11,7,0,0,4,4,1,-4,-2,40,38,1
21,8,216142,11,9,4,3,2,4,1,1,-1,40,38,0
62,3,66030,15,10,5,0,0,4,1,-46,-2,43,38,1
35,3,250624,15,13,2,7,5,4,1,-10,-2,30,38,0
44,0,219456,9,14,0,11,4,4,1,16,2,40,38,0
46,3,207265,12,9,4,3,0,4,0,-61,-3,12,33,1
57,3,122374,0,9,2,4,1,4,1,-49,4,37,38,1
18,1,412276,7,9,2,2,0,4,1,62,-3,47,38,0
29,4,64423,10,11,4,14,1,4,1,19,2,40,13,0
58,7,204220,15,9,2,6,1,4,0,80,6,40,38,0
23,1,237518,15,9,2,2,0,1,1,0,3,40,38,0
20,3,171324,11,10,4,0,4,4,1,69,-2,23,38,1
47,0,187495,12,9,2,2,1,4,0,-7,0,40,38,1
40,7,293138,2,9,2,11,1,4,1,18,1,40,38,1
33,3,45987,11,8,4,2,5,4,1,42,1556,40,38,0
46,3,191771,15,9,0,14,1,4,1,-108,-5,40,38,0
21,4,178939,12,10,2,11,5,4,0,85,4,50,38,0
33,3,295579,11,10,0,0,1,1,0,3729,2,31,38,0
39,3,426920,7,8,4,9,0,4,1,32,4,62,38,0
48,7,233698,4,9,4,3,0,2,0,30,0,50,38,0
29,7,176588,9,7,2,12,3,4,1,13,-2,40,18,0
23,3,120157,15,13,2,4,3,2,1,40,2,27,38,0
38,3,144712,8,9,2,0,0,4,0,15,-2,40,38,0
53,5,96316,15,6,2,9,3,4,0,97,3,40,38,1
23,3,124214,9,14,4,0,4,4,1,-2,2,40,38,0
31,3,228337,9,14,4,0,1,4,1,85,-3,37,38,0
39,5,215282,0,11,2,9,4,4,1,28,2,40,38,0
37,3,15995,11,13,2,0,0,4,1,-73,5,23,38,0
57,5,361392,9,14,2,6,3,4,1,2,3,77,38,1
21,3,43598,9,13,2,14,0,4,0,19,-3,30,38,1
22,3,239198,15,9,2,4,3,4,1,50,1,50,38,0
28,3,36299,12,9,4,2,3,4,0,89,-1,40,38,0
37,3,226265,11,9,2,7,1,4,1,7,1,20,38,0
29,3,163254,9,9,2,14,0,2,1,34,-3,31,38,1
39,3,177843,7,9,2,7,1,4,0,-6,1,40,38,0
96,7,59519,10,10,2,3,1,4,1,85,0,29,38,1
34,7,10439,9,9,0,2,0,1,1,119,4,40,38,1
18,3,453937,15,10,2,4,2,4,1,-53,-1,40,38,1
44,3,239836,12,13,6,2,3,4,0,-71,4,18,35,0
32,3,33102,12,14,2,2,0,1,0,-19,3,40,38,0
56,3,323743,11,10,0,14,0,1,0,-36,1,15,38,0
37,3,139420,11,9,2,3,4,4,1,-39,5,40,38,1
45,3,204569,9,13,4,2,0,1,1,8,2129,31,38,0
42,3,113149,16,14,0,9,1,2,1,24,1,40,38,0
30,3,115388,14,9,0,11,0,1,1,59,3,40,38,0
21,3,197507,15,9,2,14,1,4,1,-17,6,15,38,1
28,8,339909,11,9,2,3,1,2,0,88,5,50,38,0
32,3,218480,11,9,2,0,1,4,1,72,2132,15,38,0
60,3,104017,11,7,0,0,5,4,0,-15,-1,57,38,1
22,4,119174,15,9,2,0,1,4,0,40,4,40,38,1
23,3,212477,10,9,0,11,2,1,1,10,-1,52,38,0
35,3,100891,8,13,2,4,3,2,1,34,1,50,38,0
39,3,152865,11,14,2,9,1,2,0,-64,-3,40,38,0
42,7,185315,15,10,4,14,5,4,0,-30,0,36,38,1
46,5,142719,3,13,6,2,0,4,1,105,2,34,38,0
17,3,187169,15,10,2,7,3,4,0,-6,5,40,38,0
37,3,303984,15,14,2,3,4,4,1,91,5,35,38,0
34,3,209643,14,11,4,3,0,4,1,75,-2,40,38,1
37,6,70652,15,9,2,9,0,4,0,-96,3,56,38,0
56,3,46319,12,9,2,9,4,4,0,-43,0,40,38,0
38,3,228805,11,13,0,3,1,4,1,95,1,31,38,0
28,3,233082,12,13,2,7,3,4,1,115,0,34,38,0
23,1,110822,9,13,3,11,4,4,1,62,1,50,38,1
61,3,179141,11,10,2,2,0,4,1,96,3,40,38,0
22,3,343702,16,9,6,8,3,4,0,36,-3,32,38,0
21,7,151863,15,10,2,11,0,4,1,-25,3,40,38,0
39,0,88551,14,9,4,14,5,4,1,89,-5,15,38,1
39,6,274536,7,13,2,7,0,4,0,-25,5,49,38,0
54,4,230130,15,10,4,13,4,4,0,37,4,20,38,1
63,6,155077,11,12,2,14,4,2,1,-26,-1,40,38,1
19,3,282023,0,9,4,12,1,4,0,-40,-4,25,38,0
24,3,220619,11,7,4,9,0,4,1,43,2,40,38,0
36,3,382886,8,3,4,3,0,0,1,-46,5,3,38,0
23,1,147757,15,9,2,3,4,2,1,-70,3,76,38,1
19,8,341610,15,9,2,11,1,4,1,-17,5,40,38,0
36,4,234078,11,14,2,3,0,4,1,21,0,22,38,0
33,3,341293,12,9,2,3,3,0,1,19,1,40,38,0
41,3,161716,15,10,2,2,2,2,1,61,2,40,38,1
68,1,33747,15,10,4,9,1,4,0,-82,3,40,38,0
37,3,322858,15,13,2,2,0,4,1,5978,3,30,38,0
82,7,67714,11,10,2,14,0,4,1,38,1,15,6,0
39,4,185615,11,13,4,14,0,4,1,43,-2,40,38,0
22,0,200809,15,13,0,2,0,2,1,88,0,49,38,0
22,3,194539,11,9,2,11,0,4,0,60,6,40,38,0
31,3,237826,11,9,2,0,3,4,1,-64,0,7,38,0
31,3,175817,12,14,0,0,0,3,1,-7,1,40,38,0
19,4,166672,14,11,2,7,1,1,1,67,-2,58,19,0
41,3,23356,15,9,5,13,1,4,1,85,7,50,38,1
43,3,408898,15,14,5,0,0,4,1,46,3,31,38,1
36,3,330240,15,9,6,7,0,4,0,-34,4,40,38,0
29,3,216862,11,9,2,3,0,4,1,24,0,40,38,0
39,1,94451,15,9,2,14,0,4,1,23,0,50,38,0
57,1,80953,12,7,6,4,0,4,1,47,-2,40,25,0
60,3,220836,8,5,0,10,0,0,0,7801,-2,24,38,1
45,3,272829,15,14,3,0,0,4,0,-31,-2,20,38,0
41,5,241980,14,14,4,0,0,4,0,73,2,35,38,0
24,7,252081,11,10,4,7,0,3,1,-40,0,32,38,0
63,7,352235,11,10,2,4,0,4,1,85,4,23,38,0
20,3,238177,14,10,3,3,4,4,1,-21,5,40,38,0
55,3,191242,14,9,2,0,1,4,0,5,3,16,38,0
28,3,181178,14,13,5,0,1,4,1,5762,-5,18,38,1
47,3,200474,15,7,2,14,5,4,0,110,1,14,38,1
18,3,135573,14,4,2,3,0,4,1,74,-3,40,38,0
72,3,152872,10,9,3,13,0,4,1,-8,4,40,34,1
37,0,72969,11,9,4,12,0,4,1,82,1,40,38,0
38,3,63185,11,9,2,6,0,4,1,47,-2,40,38,1
31,3,214902,15,9,2,14,2,4,1,-7,2,40,38,0
35,1,157191,15,9,6,0,1,4,0,22,1,22,38,0
37,4,130248,-1,13,4,9,0,4,1,-22,3,40,38,0
35,3,259679,11,13,4,14,0,4,0,9,1,62,38,0
42,3,242272,15,14,3,8,4,4,0,73,-5,40,38,0
43,0,414924,9,10,2,0,1,4,1,-20,6,40,25,1
51,5,255453,7,13,4,3,3,4,1,7571,3,49,30,0
47,3,755464,15,6,3,7,1,4,1,108,4,40,38,0
54,4,272560,7,9,4,7,2,4,1,49,-1,50,38,0
46,3,113651,15,9,2,7,5,4,0,21,4,40,38,0
50,3,190469,14,12,2,0,3,2,1,76,2,31,38,0
17,7,218216,11,9,2,0,0,4,1,32,7,40,38,1
61,3,183428,11,9,4,5,0,4,1,13,1,40,38,0
43,3,157612,14,13,6,11,5,4,0,-8,1,60,38,0
34,3,478779,15,9,4,14,0,4,0,47,-2,10,38,0
23,7,314309,15,11,2,2,2,4,1,-29,1,13,38,0
51,3,176600,15,10,2,0,3,4,1,35,2,40,26,0
45,3,237359,11,13,2,12,0,4,1,133,5,17,38,0
34,1,138601,11,12,2,7,0,4,0,-18,2,40,38,0
29,7,42819,14,13,0,7,0,4,1,36,-3,40,38,0
51,3,215321,11,9,2,14,3,4,1,-50,2,40,38,0
63,1,67855,15,9,4,9,4,2,1,7,2,23,38,0
42,3,232958,11,6,6,7,1,4,0,-104,0,35,38,1
35,4,217696,8,9,4,2,0,4,1,-71,1,51,38,1
19,2,57043,1,8,2,0,0,4,1,-43,0,31,38,0
17,7,53025,6,11,2,2,0,4,1,-13,4,50,38,0
34,3,189430,6,9,4,10,0,4,1,12,3,51,38,0
23,3,114018,15,13,2,13,3,4,0,-9,1,40,38,0
52,3,154163,15,14,2,3,4,4,1,-36,0,40,38,0
70,3,91334,11,10,2,3,1,2,0,47,1,40,21,0
42,3,186750,11,10,2,14,1,2,1,79,-2,40,38,0
51,3,96775,15,14,2,0,1,1,1,-27,-1,40,38,0
43,3,69744,0,2,4,0,1,4,1,89,6,26,38,0
52,3,240350,8,8,6,11,3,4,0,96,1,40,38,1
21,6,143724,11,13,5,3,0,4,1,-21,-1,51,38,0
50,3,458563,9,11,2,3,0,4,1,-37,1,40,38,1
20,7,20646,15,10,4,12,0,2,0,-17,1,14,38,1
19,3,172402,15,10,4,7,1,4,1,4,3,49,25,1
36,1,237841,0,10,2,12,3,4,1,110,-1,50,38,1
47,1,219969,11,13,6,0,5,2,0,109,-3,47,38,1
55,5,211549,15,7,2,7,1,4,0,-8,4,27,38,0
35,3,233842,15,7,2,2,1,4,1,-36,0,31,38,0
47,3,232926,15,13,4,11,3,4,0,96,-5,40,38,0
20,3,206558,14,10,4,9,5,2,1,-11,-6,32,38,0
28,3,413443,9,9,2,3,3,4,0,73,-3,40,38,0
28,6,197473,11,9,4,10,0,2,0,-9,2280,40,38,0
28,3,65153,14,10,0,0,3,4,0,-24,3,40,38,1
30,5,113472,9,14,2,2,3,1,0,-15,-4,40,38,0
43,3,246383,11,13,4,12,0,4,1,114,4,40,38,0
21,4,44896,11,14,4,2,1,4,0,1,1,40,38,1
31,0,36054,15,9,6,14,1,4,0,-28,5,56,38,0
19,6,225377,11,10,5,6,0,2,0,32,1,92,38,0
36,3,399540,11,12,4,3,1,4,1,84,2,40,38,0
18,3,97943,6,10,0,0,1,4,1,77,-3,81,38,0
43,3,251646,14,9,2,9,0,2,0,-43,5,40,38,0
29,3,206108,11,10,4,3,3,4,1,-26,-2,40,38,0
20,4,209177,10,9,3,0,4,4,0,117,-4,40,38,1
52,4,252448,8,9,2,0,2,0,1,8,1,42,38,0
35,7,168894,11,10,2,10,0,4,1,0,-3,40,38,0
38,3,93566,15,9,2,9,0,4,0,-37,6,40,38,0
43,3,117744,9,13,2,3,0,1,1,-59,1,40,38,0
28,3,22598,9,9,0,0,2,4,0,-33,1,42,38,0
22,3,219700,15,3,5,14,0,4,0,33,4,50,38,0
20,3,175335,15,9,4,2,4,4,0,-50,2,40,38,1
73,3,126362,9,13,2,7,3,4,0,-6,2,40,38,0
38,3,136879,14,10,2,11,4,4,1,45,2,40,27,1
79,0,224995,15,13,4,13,0,4,1,-32,1,40,38,0
25,3,216526,8,10,2,9,3,4,0,55,3,50,38,1
44,3,182671,14,9,2,6,1,4,1,48,3,21,38,1
23,5,257683,4,10,0,2,1,4,0,6,-1,58,38,0
48,1,197689,15,9,2,14,3,4,1,46,3,40,38,1
61,3,125545,11,9,2,7,4,4,0,18,4,29,38,0
29,3,36791,11,13,2,2,0,4,0,-56,6,40,38,0
71,3,192480,15,14,4,3,0,4,0,-90,-3,40,38,0
56,3,421688,5,13,2,3,5,4,1,17,2459,52,38,0
26,3,138253,15,14,2,0,4,4,0,12,1,12,38,0
78,7,170814,15,10,2,11,0,2,0,2969,0,55,38,0
34,3,150738,11,8,5,3,0,4,0,80,3,15,7,0
31,7,182720,15,10,6,2,1,4,0,-30,-4,98,38,0
23,4,108542,15,5,0,2,4,2,0,88,-1,40,38,0
21,3,99366,12,13,4,6,1,4,1,-12,0,32,38,1
33,5,392380,16,13,0,11,3,4,0,40,4,40,38,1
21,1,169730,12,12,4,9,4,4,0,40,-1,40,38,0
30,3,46951,8,7,5,2,2,4,1,-55,-4,40,38,0
44,3,145031,8,16,2,0,4,4,1,94,1,32,38,1
37,3,197954,12,13,2,3,0,4,1,89,5,40,38,0
28,5,388199,14,6,4,2,0,1,1,74,-4,32,38,0
40,3,323706,15,10,4,11,0,4,1,81,2,40,38,0
58,5,89416,11,9,2,2,5,3,1,94,0,62,38,0
52,5,241505,15,9,2,0,5,4,1,31,2,27,38,1
31,3,142291,8,9,2,6,4,4,1,16,2,58,38,0
34,5,91586,14,13,2,2,1,4,1,41,-2,27,38,0
23,3,156653,15,10,4,14,1,4,1,41,0,51,38,0
19,3,157191,9,14,2,14,0,4,0,-36,5,51,38,0
38,5,211428,11,6,0,4,1,4,1,77,-2,40,38,1
22,2,273512,10,3,0,0,1,4,0,15,-2,40,38,0
37,3,180097,15,10,0,9,0,4,1,-2,-1,40,38,0
45,3,232145,0,10,2,9,1,4,1,-17,5,40,38,1
79,7,217641,15,5,0,3,5,4,1,87,2,40,38,1
32,3,74234,11,11,3,14,2,4,0,-18,3,73,38,0
26,3,227758,9,13,2,7,0,4,1,53,-3,40,38,0
42,3,229521,9,9,0,3,0,2,0,-47,-1,40,38,0
29,3,236453,9,8,4,3,3,4,1,40,-4,40,38,1
30,7,148197,11,14,2,0,2,4,1,12,1418,40,38,0
36,0,71879,11,9,0,11,0,0,1,-47,5,29,38,1
22,3,248934,14,9,4,9,0,2,1,-2,1940,37,38,0
45,6,279514,9,14,4,7,0,0,1,-45,-1,14,38,0
34,5,417849,12,10,4,0,2,2,0,63,4,40,38,0
31,3,141128,14,9,2,14,4,4,0,-34,7,50,38,0
29,3,102736,11,13,2,2,0,0,0,5323,-3,48,38,0
29,1,184468,12,9,2,7,0,4,1,92,1,30,38,0
53,3,247692,15,14,2,7,2,4,1,-25,2,40,38,0
40,3,179115,9,13,2,14,4,4,1,-104,6,33,38,1
36,3,129836,2,8,2,8,0,4,1,34,2,40,38,1
21,3,230497,15,9,6,0,5,4,1,73,-3,17,38,0
39,5,41296,8,9,5,2,0,4,1,-45,2,40,38,0
36,3,302912,15,4,4,14,1,4,1,-11,4,40,38,0
48,1,299020,9,10,0,2,0,2,0,-17,0,46,38,0
20,3,75461,15,9,2,12,0,4,1,61,2,59,38,1
39,3,191435,9,9,2,3,4,4,1,13,3,82,38,1
51,1,125864,15,13,4,3,0,4,0,-6,3,7,38,1
19,3,223127,8,13,2,9,0,4,0,-15,3,15,38,0
25,3,179154,15,13,2,9,1,2,0,34,5,6,38,0
45,4,141383,15,9,5,0,0,4,0,-25,-3,60,38,1
